  -3.1786922e+00   1.1141297e-01  -8.4411441e-01   2.5402851e+00
  -3.1975323e+00   1.6821935e-01  -1.0227140e+00   3.0901946e+00
  -3.2285690e+00   2.6240753e-01  -1.2331674e+00   3.7647471e+00
  -3.2645760e+00   3.7328334e-01  -1.3863266e+00   4.3112820e+00
  -3.3037810e+00   4.9693529e-01  -1.4680682e+00   4.7008947e+00
  -3.3442476e+00   6.2917620e-01  -1.4759303e+00   4.9331919e+00
  -3.3853833e+00   7.7081294e-01  -1.4148476e+00   5.0345846e+00
  -3.4239691e+00   9.1381881e-01  -1.2970731e+00   5.0327085e+00
  -3.4585713e+00   1.0557570e+00  -1.1341418e+00   4.9607264e+00
  -3.4879942e+00   1.1949161e+00  -9.3385774e-01   4.8423285e+00
  -3.5142667e+00   1.3509840e+00  -6.6091170e-01   4.6663225e+00
  -3.5308714e+00   1.5007556e+00  -3.4428755e-01   4.4576799e+00
  -3.5363751e+00   1.6432124e+00   1.6733636e-02   4.2192804e+00
  -3.5292940e+00   1.7773079e+00   4.2304739e-01   3.9485965e+00
  -3.5016348e+00   1.9272477e+00   9.7702087e-01   3.5667543e+00
  -3.4506333e+00   2.0605851e+00   1.5879564e+00   3.1129369e+00
  -3.3744895e+00   2.1742527e+00   2.2343244e+00   2.5728640e+00
  -3.2725029e+00   2.2644914e+00   2.8817502e+00   1.9342318e+00
  -3.1561334e+00   2.3233558e+00   3.4415929e+00   1.2514899e+00
  -3.0204950e+00   2.3554539e+00   3.9281862e+00   4.7993332e-01
  -2.8688141e+00   2.3575844e+00   4.3115987e+00  -3.7400608e-01
  -2.7051889e+00   2.3270076e+00   4.5729575e+00  -1.2990511e+00
  -2.5342531e+00   2.2613634e+00   4.7079027e+00  -2.2812224e+00
  -2.3604412e+00   2.1590057e+00   4.7411675e+00  -3.3015214e+00
  -2.1866513e+00   2.0184922e+00   4.7184202e+00  -4.3556194e+00
  -2.0137098e+00   1.8382197e+00   4.7021395e+00  -5.4633370e+00
  -1.8763832e+00   1.6654800e+00   4.7447253e+00  -6.4170826e+00
  -1.7366968e+00   1.4635622e+00   4.8771728e+00  -7.4989701e+00
  -1.5911866e+00   1.2269598e+00   5.1515232e+00  -8.8154852e+00
  -1.4346496e+00   9.4631580e-01   5.6418572e+00  -1.0538463e+01
  -1.3484259e+00   7.8217775e-01   5.9983902e+00  -1.1630924e+01
  -1.2560478e+00   5.9995822e-01   6.4385585e+00  -1.2896927e+01
  -1.1567665e+00   3.9824913e-01   6.9053157e+00  -1.4201543e+01
  -1.0514842e+00   1.7956524e-01   7.2413408e+00  -1.5170277e+01
  -9.4369317e-01  -4.7411104e-02   7.1914142e+00  -1.5196082e+01
  -8.3945329e-01  -2.6793995e-01   6.7859924e+00  -1.4358225e+01
  -7.4291979e-01  -4.7195791e-01   6.1945204e+00  -1.3070106e+01
  -6.5579793e-01  -6.5537482e-01   5.5510539e+00  -1.1662600e+01
  -5.8567648e-01  -8.0248689e-01   5.0166307e+00  -1.0512692e+01
  -5.2222992e-01  -9.3541435e-01   4.5442585e+00  -9.5230293e+00
  -4.6468684e-01  -1.0561751e+00   4.1272817e+00  -8.6803937e+00
  -4.1238146e-01  -1.1665725e+00   3.7549331e+00  -7.9614483e+00
  -3.1613947e-01  -1.3738474e+00   3.0556133e+00  -6.7219732e+00
  -2.3846760e-01  -1.5503878e+00   2.4374597e+00  -5.7794609e+00
  -1.7774278e-01  -1.7030885e+00   1.8548315e+00  -5.0369461e+00
  -1.3349927e-01  -1.8365823e+00   1.2663420e+00  -4.4084926e+00
  -1.0342222e-01  -1.9714317e+00   5.4211144e-01  -3.7532721e+00
  -9.8098967e-02  -2.0855876e+00  -2.2683703e-01  -3.1514934e+00
  -1.1901576e-01  -2.1800727e+00  -1.0417594e+00  -2.5588143e+00
  -1.6743584e-01  -2.2545565e+00  -1.8899292e+00  -1.9351791e+00
  -2.4146751e-01  -2.3062191e+00  -2.7202888e+00  -1.2674196e+00
  -3.4176557e-01  -2.3350570e+00  -3.5195158e+00  -5.1197200e-01
  -4.6669464e-01  -2.3379141e+00  -4.2465434e+00   3.5083285e-01
  -6.1330215e-01  -2.3111829e+00  -4.8626881e+00   1.3342424e+00
  -7.9948914e-01  -2.2406739e+00  -5.3851167e+00   2.5981724e+00
  -1.0009181e+00  -2.1220280e+00  -5.7314052e+00   4.0108086e+00
  -1.2122942e+00  -1.9490093e+00  -5.9665097e+00   5.5896915e+00
  -1.4322055e+00  -1.7142849e+00  -6.2136328e+00   7.4198695e+00
  -1.5339667e+00  -1.5867257e+00  -6.3764251e+00   8.3671047e+00
  -1.6388100e+00  -1.4429495e+00  -6.6031968e+00   9.4435318e+00
  -1.7480519e+00  -1.2802944e+00  -6.9265109e+00   1.0713675e+01
  -1.8636442e+00  -1.0947845e+00  -7.3931162e+00   1.2278328e+01
  -1.9422026e+00  -9.6152887e-01  -7.7932074e+00   1.3492909e+01
  -2.0255072e+00  -8.1438238e-01  -8.3033513e+00   1.4944663e+01
  -2.1147336e+00  -6.5082048e-01  -8.9337530e+00   1.6654704e+01
  -2.2109730e+00  -4.6856438e-01  -9.6603003e+00   1.8560510e+01
  -2.2810186e+00  -3.3278018e-01  -1.0172835e+01   1.9878126e+01
  -2.3544149e+00  -1.8841063e-01  -1.0600483e+01   2.0970897e+01
  -2.4302405e+00  -3.7821216e-02  -1.0849689e+01   2.1612449e+01
  -2.5070275e+00   1.1529943e-01  -1.0856058e+01   2.1647290e+01
  -2.5829014e+00   2.6628232e-01  -1.0612893e+01   2.1059553e+01
  -2.6564806e+00   4.1164934e-01  -1.0214791e+01   2.0077841e+01
  -2.7270083e+00   5.4943293e-01  -9.7531381e+00   1.8923251e+01
  -2.7942365e+00   6.7890165e-01  -9.2952674e+00   1.7759172e+01
  -2.8650759e+00   8.1300047e-01  -8.8370160e+00   1.6567217e+01
  -2.9325742e+00   9.3828175e-01  -8.4394980e+00   1.5500938e+01
  -2.9972064e+00   1.0557310e+00  -8.1038277e+00   1.4563580e+01
  -3.0594350e+00   1.1663055e+00  -7.8251696e+00   1.3743656e+01
  -3.1863559e+00   1.3836206e+00  -7.3829655e+00   1.2293922e+01
  -3.3073659e+00   1.5794154e+00  -7.1136078e+00   1.1159382e+01
  -3.4250413e+00   1.7580391e+00  -6.9811061e+00   1.0241178e+01
  -3.5414304e+00   1.9225520e+00  -6.9539146e+00   9.4568452e+00
  -3.6878014e+00   2.1115181e+00  -7.0429291e+00   8.5894608e+00
  -3.8374381e+00   2.2832517e+00  -7.2600916e+00   7.8123817e+00
  -3.9928666e+00   2.4392893e+00  -7.5860308e+00   7.0941601e+00
  -4.1560327e+00   2.5808385e+00  -7.9948150e+00   6.4242374e+00
  -4.3560045e+00   2.7278527e+00  -8.5306087e+00   5.7234584e+00
  -4.5693181e+00   2.8592155e+00  -9.0911572e+00   5.1432859e+00
  -4.7962051e+00   2.9783634e+00  -9.6383300e+00   4.7368940e+00
  -5.0359270e+00   3.0903375e+00  -1.0143182e+01   4.5613828e+00
  -5.2881858e+00   3.2020181e+00  -1.0583685e+01   4.6768579e+00
  -5.5495101e+00   3.3208050e+00  -1.0887364e+01   5.1477427e+00
  -5.8157372e+00   3.4556389e+00  -1.0988954e+01   6.0152886e+00
  -6.0817602e+00   3.6163547e+00  -1.0859291e+01   7.2876562e+00
  -6.3342417e+00   3.8065960e+00  -1.0546124e+01   8.8827732e+00
  -6.5785580e+00   4.0367208e+00  -1.0209935e+01   1.0735176e+01
  -6.8167790e+00   4.3140492e+00  -1.0067148e+01   1.2905557e+01
  -7.0564813e+00   4.6499823e+00  -1.0369859e+01   1.5704966e+01
  -7.1194136e+00   4.7471044e+00  -1.0554313e+01   1.6588241e+01
  -7.1836253e+00   4.8498401e+00  -1.0797753e+01   1.7577004e+01
  -7.2495065e+00   4.9589092e+00  -1.1111581e+01   1.8698741e+01
  -7.3175268e+00   5.0752224e+00  -1.1510513e+01   1.9988846e+01
  -7.3882378e+00   5.1998851e+00  -1.2011740e+01   2.1488438e+01
  -7.4623499e+00   5.3343874e+00  -1.2641283e+01   2.3259560e+01
  -7.5406915e+00   5.4804950e+00  -1.3419443e+01   2.5349682e+01
  -7.6241714e+00   5.6401531e+00  -1.4352994e+01   2.7772631e+01
  -7.7046045e+00   5.7973367e+00  -1.5313332e+01   3.0204541e+01
  -7.7902894e+00   5.9677085e+00  -1.6245594e+01   3.2529384e+01
  -7.8804966e+00   6.1492912e+00  -1.6936084e+01   3.4229809e+01
  -7.9732261e+00   6.3370326e+00  -1.7140365e+01   3.4714818e+01
  -8.0652443e+00   6.5229030e+00  -1.6721638e+01   3.3653678e+01
  -8.1539060e+00   6.7002772e+00  -1.5924718e+01   3.1635803e+01
  -8.2378978e+00   6.8657403e+00  -1.5001258e+01   2.9267880e+01
  -8.3169157e+00   7.0183252e+00  -1.4131869e+01   2.6986867e+01
  -8.3847589e+00   7.1465427e+00  -1.3459113e+01   2.5161037e+01
  -8.4495512e+00   7.2663176e+00  -1.2889992e+01   2.3550956e+01
  -8.5117833e+00   7.3786658e+00  -1.2418433e+01   2.2142119e+01
  -8.5719100e+00   7.4845152e+00  -1.2033661e+01   2.0908249e+01
  -8.7131821e+00   7.7220067e+00  -1.1373910e+01   1.8420362e+01
  -8.8485893e+00   7.9329802e+00  -1.1051375e+01   1.6503507e+01
  -8.9817746e+00   8.1229242e+00  -1.0993602e+01   1.4952681e+01
  -9.1154690e+00   8.2954145e+00  -1.1123572e+01   1.3589496e+01
  -9.2778850e+00   8.4803185e+00  -1.1461447e+01   1.2080122e+01
  -9.4464803e+00   8.6440960e+00  -1.1965760e+01   1.0662138e+01
  -9.6232375e+00   8.7878146e+00  -1.2568627e+01   9.3060896e+00
  -9.8089213e+00   8.9125306e+00  -1.3191965e+01   8.0196651e+00
  -1.0036414e+01   9.0357552e+00  -1.3849291e+01   6.6575632e+00
  -1.0273934e+01   9.1377743e+00  -1.4390295e+01   5.5018576e+00
  -1.0519614e+01   9.2222242e+00  -1.4812344e+01   4.5914907e+00
  -1.0771688e+01   9.2934808e+00  -1.5147299e+01   3.9429769e+00
  -1.0967919e+01   9.3420117e+00  -1.5375796e+01   3.6230066e+00
  -1.1167027e+01   9.3873854e+00  -1.5593512e+01   3.4549503e+00
  -1.1368916e+01   9.4315164e+00  -1.5805444e+01   3.4420269e+00
  -1.1573469e+01   9.4765122e+00  -1.6008639e+01   3.5914551e+00
  -1.1780504e+01   9.5245920e+00  -1.6190092e+01   3.9144483e+00
  -1.1989601e+01   9.5780457e+00  -1.6322039e+01   4.4304289e+00
  -1.2199893e+01   9.6394444e+00  -1.6369158e+01   5.1586859e+00
  -1.2410018e+01   9.7116408e+00  -1.6290436e+01   6.1141836e+00
  -1.2662206e+01   9.8178378e+00  -1.5969776e+01   7.5904062e+00
  -1.2907106e+01   9.9495335e+00  -1.5395222e+01   9.3673705e+00
  -1.3141228e+01   1.0111181e+01  -1.4647955e+01   1.1375273e+01
  -1.3363602e+01   1.0305578e+01  -1.3902899e+01   1.3549178e+01
  -1.3576162e+01   1.0535325e+01  -1.3402369e+01   1.5918207e+01
  -1.3783287e+01   1.0802891e+01  -1.3278590e+01   1.8582950e+01
  -1.3992934e+01   1.1117430e+01  -1.3750601e+01   2.1996262e+01
  -1.4217558e+01   1.1498493e+01  -1.5222689e+01   2.7153570e+01
  -1.4273177e+01   1.1598816e+01  -1.5764170e+01   2.8743741e+01
  -1.4330926e+01   1.1705236e+01  -1.6406732e+01   3.0545483e+01
  -1.4391175e+01   1.1818535e+01  -1.7157362e+01   3.2575155e+01
  -1.4454304e+01   1.1939508e+01  -1.8012313e+01   3.4822828e+01
  -1.4520656e+01   1.2068857e+01  -1.8950685e+01   3.7236855e+01
  -1.4590437e+01   1.2206954e+01  -1.9888483e+01   3.9613404e+01
  -1.4663388e+01   1.2353042e+01  -2.0686143e+01   4.1614943e+01
  -1.4738660e+01   1.2504943e+01  -2.1159932e+01   4.2797801e+01
  -1.4819910e+01   1.2669333e+01  -2.1109680e+01   4.2677993e+01
  -1.4899935e+01   1.2830694e+01  -2.0556572e+01   4.1302380e+01
  -1.4977161e+01   1.2985056e+01  -1.9681405e+01   3.9107022e+01
  -1.5050747e+01   1.3130234e+01  -1.8687561e+01   3.6583078e+01
  -1.5120579e+01   1.3265793e+01  -1.7747387e+01   3.4147263e+01
  -1.5187005e+01   1.3392415e+01  -1.6909662e+01   3.1918262e+01
  -1.5250450e+01   1.3510974e+01  -1.6193311e+01   2.9942440e+01
  -1.5311369e+01   1.3622411e+01  -1.5595873e+01   2.8214075e+01
  -1.5438057e+01   1.3845960e+01  -1.4624743e+01   2.5106270e+01
  -1.5558254e+01   1.4046530e+01  -1.4038902e+01   2.2717888e+01
  -1.5674817e+01   1.4229076e+01  -1.3755726e+01   2.0823824e+01
  -1.5789992e+01   1.4397071e+01  -1.3695912e+01   1.9221565e+01
  -1.5939355e+01   1.4595715e+01  -1.3880234e+01   1.7392780e+01
  -1.6092304e+01   1.4775511e+01  -1.4340581e+01   1.5748091e+01
  -1.6251602e+01   1.4937951e+01  -1.5023546e+01   1.4201442e+01
  -1.6419171e+01   1.5084010e+01  -1.5854002e+01   1.2716077e+01
  -1.6616129e+01   1.5227740e+01  -1.6840939e+01   1.1155563e+01
  -1.6824719e+01   1.5353611e+01  -1.7778526e+01   9.7652348e+00
  -1.7043880e+01   1.5464101e+01  -1.8575525e+01   8.6303797e+00
  -1.7271640e+01   1.5562796e+01  -1.9187216e+01   7.8244432e+00
  -1.7536738e+01   1.5666118e+01  -1.9650845e+01   7.3806422e+00
  -1.7806396e+01   1.5766982e+01  -1.9852534e+01   7.4731893e+00
  -1.8076828e+01   1.5872491e+01  -1.9762997e+01   8.1230941e+00
  -1.8343916e+01   1.5990628e+01  -1.9357393e+01   9.3380921e+00
  -1.8598661e+01   1.6126434e+01  -1.8628888e+01   1.1046591e+01
  -1.8841738e+01   1.6287626e+01  -1.7662928e+01   1.3122749e+01
  -1.9071063e+01   1.6478629e+01  -1.6649349e+01   1.5451341e+01
  -1.9287909e+01   1.6702363e+01  -1.5832665e+01   1.7986527e+01
  -1.9500220e+01   1.6966392e+01  -1.5489257e+01   2.0916273e+01
  -1.9711247e+01   1.7272552e+01  -1.5773010e+01   2.4502582e+01
  -1.9932591e+01   1.7637564e+01  -1.7033403e+01   2.9642205e+01
  -2.0182377e+01   1.8094455e+01  -1.9989179e+01   3.8105980e+01
  -2.0259682e+01   1.8243399e+01  -2.1219398e+01   4.1309695e+01
  -2.0341956e+01   1.8405108e+01  -2.2566157e+01   4.4734955e+01
  -2.0429237e+01   1.8579441e+01  -2.3827371e+01   4.7892196e+01
  -2.0520478e+01   1.8763640e+01  -2.4646635e+01   4.9919939e+01
  -2.0613302e+01   1.8951734e+01  -2.4614116e+01   4.9828935e+01
  -2.0704503e+01   1.9135745e+01  -2.3837058e+01   4.7877153e+01
  -2.0791872e+01   1.9310091e+01  -2.2626557e+01   4.4814406e+01
  -2.0874386e+01   1.9472067e+01  -2.1303883e+01   4.1416380e+01
  -2.0953261e+01   1.9623798e+01  -2.0099740e+01   3.8236604e+01
  -2.1027900e+01   1.9764141e+01  -1.9078111e+01   3.5433320e+01
  -2.1099002e+01   1.9894541e+01  -1.8244313e+01   3.3019891e+01
  -2.1167246e+01   2.0016390e+01  -1.7581080e+01   3.0954089e+01
  -2.1303793e+01   2.0249647e+01  -1.6614673e+01   2.7436285e+01
  -2.1434577e+01   2.0458149e+01  -1.6125043e+01   2.4737940e+01
  -2.1563005e+01   2.0647142e+01  -1.6013056e+01   2.2573307e+01
  -2.1691708e+01   2.0820102e+01  -1.6178137e+01   2.0691133e+01
  -2.1822598e+01   2.0978723e+01  -1.6562224e+01   1.8947153e+01
  -2.1957424e+01   2.1123782e+01  -1.7149623e+01   1.7303495e+01
  -2.2097637e+01   2.1255909e+01  -1.7892147e+01   1.5717336e+01
  -2.2244202e+01   2.1375549e+01  -1.8728168e+01   1.4176478e+01
  -2.2457042e+01   2.1520529e+01  -1.9902795e+01   1.2163043e+01
  -2.2682178e+01   2.1644491e+01  -2.0958422e+01   1.0374515e+01
  -2.2917856e+01   2.1750358e+01  -2.1794240e+01   8.9142212e+00
  -2.3161513e+01   2.1842231e+01  -2.2384605e+01   7.8557018e+00
  -2.3432801e+01   2.1932409e+01  -2.2785947e+01   7.2102840e+00
  -2.3707523e+01   2.2018006e+01  -2.2953018e+01   7.1073003e+00
  -2.3982831e+01   2.2105201e+01  -2.2881662e+01   7.5567489e+00
  -2.4255741e+01   2.2201151e+01  -2.2553491e+01   8.5785746e+00
  -2.4483470e+01   2.2294928e+01  -2.2036185e+01   9.8981600e+00
  -2.4704505e+01   2.2404121e+01  -2.1268383e+01   1.1581411e+01
  -2.4916473e+01   2.2532192e+01  -2.0295529e+01   1.3557585e+01
  -2.5118064e+01   2.2681522e+01  -1.9240314e+01   1.5735490e+01
  -2.5306012e+01   2.2850608e+01  -1.8295659e+01   1.8002037e+01
  -2.5485573e+01   2.3042803e+01  -1.7587798e+01   2.0398344e+01
  -2.5659802e+01   2.3260088e+01  -1.7249994e+01   2.3042266e+01
  -2.5833051e+01   2.3506372e+01  -1.7414087e+01   2.6197508e+01
  -2.5910679e+01   2.3625934e+01  -1.7684498e+01   2.7860299e+01
  -2.5989821e+01   2.3753355e+01  -1.8105655e+01   2.9766918e+01
  -2.6071214e+01   2.3889896e+01  -1.8708327e+01   3.1997328e+01
  -2.6155758e+01   2.4037232e+01  -1.9534304e+01   3.4656771e+01
  -2.6244426e+01   2.4197230e+01  -2.0621288e+01   3.7838754e+01
  -2.6338817e+01   2.4373275e+01  -2.2067050e+01   4.1779262e+01
  -2.6440418e+01   2.4568476e+01  -2.3847561e+01   4.6417493e+01
  -2.6550090e+01   2.4784411e+01  -2.5719889e+01   5.1161023e+01
  -2.6641284e+01   2.4966986e+01  -2.6886182e+01   5.4066314e+01
  -2.6735078e+01   2.5156018e+01  -2.7292083e+01   5.5061052e+01
  -2.6828539e+01   2.5344168e+01  -2.6767217e+01   5.3733251e+01
  -2.6919032e+01   2.5524812e+01  -2.5535494e+01   5.0623045e+01
  -2.7004693e+01   2.5693186e+01  -2.4085718e+01   4.6910318e+01
  -2.7085462e+01   2.5848884e+01  -2.2698996e+01   4.3274180e+01
  -2.7161788e+01   2.5992734e+01  -2.1505656e+01   4.0030475e+01
  -2.7234331e+01   2.6126072e+01  -2.0532366e+01   3.7245421e+01
  -2.7326676e+01   2.6290566e+01  -1.9517429e+01   3.4100904e+01
  -2.7415006e+01   2.6441854e+01  -1.8787013e+01   3.1508864e+01
  -2.7500504e+01   2.6582145e+01  -1.8289085e+01   2.9336323e+01
  -2.7584157e+01   2.6713160e+01  -1.7979845e+01   2.7469602e+01
  -2.7731378e+01   2.6927851e+01  -1.7802601e+01   2.4642247e+01
  -2.7878932e+01   2.7121032e+01  -1.8042710e+01   2.2240343e+01
  -2.8030024e+01   2.7295330e+01  -1.8628155e+01   2.0068601e+01
  -2.8187071e+01   2.7452250e+01  -1.9472671e+01   1.7995924e+01
  -2.8368152e+01   2.7604981e+01  -2.0593705e+01   1.5771185e+01
  -2.8559757e+01   2.7737888e+01  -2.1783430e+01   1.3628110e+01
  -2.8761973e+01   2.7851930e+01  -2.2907311e+01   1.1627234e+01
  -2.8973734e+01   2.7948797e+01  -2.3867725e+01   9.8422902e+00
  -2.9223602e+01   2.8041226e+01  -2.4703066e+01   8.1688342e+00
  -2.9480773e+01   2.8118535e+01  -2.5295591e+01   6.9097702e+00
  -2.9743082e+01   2.8184786e+01  -2.5695555e+01   6.0775354e+00
  -3.0008766e+01   2.8244641e+01  -2.5958163e+01   5.6763998e+00
  -3.0241185e+01   2.8295130e+01  -2.6105008e+01   5.6727588e+00
  -3.0474564e+01   2.8347011e+01  -2.6165347e+01   5.9948711e+00
  -3.0708016e+01   2.8403173e+01  -2.6113142e+01   6.6586634e+00
  -3.0940328e+01   2.8466839e+01  -2.5906305e+01   7.6819105e+00
  -3.1192082e+01   2.8549107e+01  -2.5438090e+01   9.2370351e+00
  -3.1437501e+01   2.8648899e+01  -2.4642747e+01   1.1233920e+01
  -3.1673365e+01   2.8770388e+01  -2.3527044e+01   1.3609800e+01
  -3.1897340e+01   2.8916500e+01  -2.2213858e+01   1.6249885e+01
  -3.2087765e+01   2.9070697e+01  -2.1044092e+01   1.8750140e+01
  -3.2268624e+01   2.9247132e+01  -2.0062375e+01   2.1339678e+01
  -3.2442258e+01   2.9446959e+01  -1.9422054e+01   2.4091491e+01
  -3.2612225e+01   2.9672590e+01  -1.9255640e+01   2.7205308e+01
  -3.2702900e+01   2.9804726e+01  -1.9404908e+01   2.9126315e+01
  -3.2794719e+01   2.9946470e+01  -1.9754624e+01   3.1326993e+01
  -3.2888728e+01   3.0099417e+01  -2.0347013e+01   3.3921561e+01
  -3.2986216e+01   3.0265800e+01  -2.1243378e+01   3.7068823e+01
  -3.3088496e+01   3.0447957e+01  -2.2492650e+01   4.0894717e+01
  -3.3198191e+01   3.0651419e+01  -2.4291130e+01   4.5876488e+01
  -3.3317682e+01   3.0881130e+01  -2.6592190e+01   5.1899483e+01
  -3.3447944e+01   3.1138616e+01  -2.8891471e+01   5.7737244e+01
  -3.3538920e+01   3.1321341e+01  -2.9854014e+01   6.0146916e+01
  -3.3631356e+01   3.1507733e+01  -2.9916720e+01   6.0303264e+01
  -3.3722422e+01   3.1690703e+01  -2.9062229e+01   5.8164006e+01
  -3.3809927e+01   3.1864717e+01  -2.7600026e+01   5.4476807e+01
  -3.3892615e+01   3.2026491e+01  -2.6029234e+01   5.0447296e+01
  -3.3970654e+01   3.2176188e+01  -2.4582454e+01   4.6638083e+01
  -3.4044571e+01   3.2314841e+01  -2.3353321e+01   4.3276739e+01
  -3.4115022e+01   3.2443793e+01  -2.2353869e+01   4.0393471e+01
  -3.4216562e+01   3.2623635e+01  -2.1199967e+01   3.6750474e+01
  -3.4313588e+01   3.2788143e+01  -2.0411907e+01   3.3805049e+01
  -3.4407626e+01   3.2940093e+01  -1.9918502e+01   3.1371357e+01
  -3.4499936e+01   3.3081575e+01  -1.9660422e+01   2.9292755e+01
  -3.4650286e+01   3.3294834e+01  -1.9649092e+01   2.6374695e+01
  -3.4802381e+01   3.3487262e+01  -2.0094022e+01   2.3849350e+01
  -3.4959501e+01   3.3661072e+01  -2.0920096e+01   2.1526670e+01
  -3.5124091e+01   3.3817518e+01  -2.2027217e+01   1.9290676e+01
  -3.5310762e+01   3.3966511e+01  -2.3399047e+01   1.6951699e+01
  -3.5508885e+01   3.4096724e+01  -2.4797447e+01   1.4741973e+01
  -3.5718135e+01   3.4209550e+01  -2.6071784e+01   1.2757474e+01
  -3.5937072e+01   3.4307315e+01  -2.7124122e+01   1.1097224e+01
  -3.6192004e+01   3.4403374e+01  -2.7995333e+01   9.7284685e+00
  -3.6453566e+01   3.4489370e+01  -2.8556742e+01   8.9367820e+00
  -3.6719032e+01   3.4570460e+01  -2.8827870e+01   8.7550006e+00
  -3.6985675e+01   3.4652756e+01  -2.8813460e+01   9.2151557e+00
  -3.7210180e+01   3.4727982e+01  -2.8558010e+01   1.0117402e+01
  -3.7431537e+01   3.4812142e+01  -2.8017546e+01   1.1485311e+01
  -3.7647413e+01   3.4908763e+01  -2.7167835e+01   1.3288089e+01
  -3.7855577e+01   3.5020911e+01  -2.6039532e+01   1.5453164e+01
  -3.8063768e+01   3.5158204e+01  -2.4655142e+01   1.8006092e+01
  -3.8260464e+01   3.5317054e+01  -2.3268957e+01   2.0721694e+01
  -3.8446499e+01   3.5498661e+01  -2.2092946e+01   2.3554710e+01
  -3.8624348e+01   3.5704354e+01  -2.1312088e+01   2.6575402e+01
  -3.8721950e+01   3.5830936e+01  -2.1106234e+01   2.8422130e+01
  -3.8819034e+01   3.5966390e+01  -2.1095692e+01   3.0450722e+01
  -3.8916574e+01   3.6111766e+01  -2.1311663e+01   3.2748748e+01
  -3.9015719e+01   3.6268599e+01  -2.1798184e+01   3.5439618e+01
  -3.9117798e+01   3.6438920e+01  -2.2611003e+01   3.8676840e+01
  -3.9224615e+01   3.6626035e+01  -2.3864120e+01   4.2752405e+01
  -3.9338456e+01   3.6834449e+01  -2.5667460e+01   4.7941498e+01
  -3.9461981e+01   3.7069591e+01  -2.8089468e+01   5.4408876e+01
  -3.9618609e+01   3.7379537e+01  -3.1662038e+01   6.3441744e+01
  -3.9787157e+01   3.7719633e+01  -3.3242056e+01   6.7381605e+01
  -3.9953834e+01   3.8055004e+01  -3.1168442e+01   6.2245810e+01
  -4.0106717e+01   3.8355604e+01  -2.7486049e+01   5.2936854e+01
  -4.0218315e+01   3.8567145e+01  -2.5393516e+01   4.7313067e+01
  -4.0322149e+01   3.8757147e+01  -2.3799050e+01   4.2711783e+01
  -4.0420194e+01   3.8929611e+01  -2.2656303e+01   3.9018954e+01
  -4.0514195e+01   3.9087963e+01  -2.1881413e+01   3.6024827e+01
  -4.0666115e+01   3.9328269e+01  -2.1175887e+01   3.1992941e+01
  -4.0815356e+01   3.9543116e+01  -2.1099255e+01   2.8798416e+01
  -4.0966048e+01   3.9737015e+01  -2.1542416e+01   2.6091209e+01
  -4.1121342e+01   3.9912679e+01  -2.2378834e+01   2.3593826e+01
  -4.1293945e+01   4.0080421e+01  -2.3591508e+01   2.1012889e+01
  -4.1476602e+01   4.0228984e+01  -2.5023098e+01   1.8512262e+01
  -4.1670408e+01   4.0359068e+01  -2.6509559e+01   1.6129688e+01
  -4.1875103e+01   4.0471980e+01  -2.7888829e+01   1.3951624e+01
  -4.2114444e+01   4.0580222e+01  -2.9144798e+01   1.1908376e+01
